eventName-token,eventSource-token,eventType-token,userAgent-token
1223,48,1,5050
897,48,1,5050
398,48,1,5050
1186,48,1,5050
198,48,1,5050
897,48,1,5050
1223,48,1,5050
897,48,1,5050
897,48,1,5050
1223,48,1,5050
668,48,1,5050
1094,48,1,5050
566,48,1,2237
730,48,1,5050
334,110,1,4394
850,85,1,4394
983,48,1,2237
863,48,1,5050
398,48,1,5050
405,48,1,5050
1186,48,1,5050
198,48,1,5050
897,48,1,5050
897,48,1,5050
897,48,1,5050
198,48,1,5050
682,48,1,5050
634,48,1,5050
1223,48,1,5050
1223,48,1,5050
405,48,1,5050
850,85,1,4394
334,110,1,4394
730,48,1,5050
897,48,1,5050
398,48,1,5050
668,48,1,5050
1186,48,1,5050
1094,48,1,5050
863,48,1,5050
897,48,1,5050
897,48,1,5050
198,48,1,5050
983,48,1,2237
566,48,1,2237
1223,48,1,5050
1186,48,1,5050
198,48,1,5050
863,48,1,5050
405,48,1,5050
897,48,1,5050
668,48,1,5050
1094,48,1,5050
897,48,1,5050
566,48,1,2237
850,85,1,4394
334,110,1,4394
730,48,1,5050
983,48,1,2237
897,48,1,5050
398,48,1,5050
398,48,1,5050
730,48,1,5050
863,48,1,5050
897,48,1,5050
1223,48,1,5050
334,110,1,4394
405,48,1,5050
668,48,1,5050
897,48,1,5050
1223,48,1,5050
198,48,1,5050
1094,48,1,5050
850,85,1,4394
566,48,1,2237
983,48,1,2237
897,48,1,5050
1186,48,1,5050
1223,48,1,5050
344,48,1,5836
897,48,1,2237
1223,48,1,5050
1223,48,1,5050
898,98,1,6140
1223,48,1,5050
1223,48,1,5050
897,48,1,2237
1223,48,1,1413
1223,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
198,48,1,1413
1193,7,2,5838
55,5,1,6672
1112,98,1,1219
847,98,1,1219
867,16,1,1219
1058,98,1,1219
804,98,1,1219
1058,98,1,1219
804,98,1,1219
847,98,1,1219
874,98,1,1219
1058,98,1,1219
847,98,1,1219
898,98,1,1219
132,98,1,1219
1112,98,1,1219
898,98,1,1219
823,98,1,1219
874,98,1,1219
1058,98,1,1219
549,98,1,1219
933,98,1,1219
1103,98,1,1219
867,16,1,1219
381,98,1,1219
804,98,1,1219
806,98,1,1219
806,98,1,1219
867,16,1,1219
847,98,1,1219
132,98,1,1219
898,98,1,1219
823,98,1,1219
1112,98,1,1219
874,98,1,1219
381,98,1,1219
867,16,1,1219
116,98,1,1219
132,98,1,1219
1058,98,1,1219
847,98,1,1219
1058,98,1,1219
847,98,1,1219
1058,98,1,1219
847,98,1,1219
804,98,1,1219
847,98,1,1219
1058,98,1,1219
1112,98,1,1219
847,98,1,1219
847,98,1,1219
1058,98,1,1219
132,98,1,1219
1058,98,1,1219
804,98,1,1219
874,98,1,1219
898,98,1,1219
867,16,1,1219
1087,86,1,4394
1087,86,1,4394
381,98,1,1219
315,98,1,1219
874,98,1,1219
315,98,1,1219
415,98,1,1219
1108,40,1,2580
1058,98,1,1219
847,98,1,1219
1112,98,1,1219
874,98,1,1219
415,98,1,1219
132,98,1,1219
1025,98,1,1219
1112,98,1,1219
874,98,1,1219
847,98,1,1219
1112,98,1,1219
1058,98,1,1219
1087,86,1,4394
1112,98,1,1219
847,98,1,1219
1058,98,1,1219
874,98,1,1219
415,98,1,1219
132,98,1,1219
847,98,1,1219
381,98,1,1219
1058,98,1,1219
874,98,1,1219
1112,98,1,1219
116,98,1,1219
1058,98,1,1219
847,98,1,1219
847,98,1,1219
1058,98,1,1219
898,98,1,1219
132,98,1,1219
823,98,1,1219
867,16,1,1219
439,86,1,2580
277,86,1,2580
1182,86,1,2580
619,86,1,2580
1017,86,1,2580
925,86,1,2580
460,86,1,2580
925,86,1,2580
460,86,1,2580
573,86,1,2580
1138,86,1,2580
1138,86,1,2580
573,86,1,2580
147,86,1,2580
664,86,1,2580
925,86,1,2580
1000,86,1,2580
713,86,1,2580
854,86,1,2580
302,86,1,2580
913,86,1,2580
554,86,1,2580
554,86,1,2580
1000,86,1,2580
460,86,1,2580
573,86,1,2580
1138,86,1,2580
387,86,1,2580
573,86,1,2580
1138,86,1,2580
460,86,1,2580
344,48,1,5050
897,48,1,5050
897,48,1,5050
1223,48,1,5050
1223,48,1,5050
1017,86,1,2580
439,86,1,2580
277,86,1,2580
1182,86,1,2580
619,86,1,2580
1182,86,1,2580
439,86,1,2580
619,86,1,2580
277,86,1,2580
1017,86,1,2580
854,86,1,2580
460,86,1,2580
1138,86,1,2580
573,86,1,2580
925,86,1,2580
147,86,1,2580
925,86,1,2580
1223,48,1,5050
850,85,1,4394
566,48,1,2237
897,48,1,5050
334,110,1,4394
897,48,1,5050
863,48,1,5050
1186,48,1,5050
668,48,1,5050
398,48,1,5050
405,48,1,5050
730,48,1,5050
198,48,1,5050
1094,48,1,5050
983,48,1,2237
897,48,1,5050
572,86,1,2580
732,86,1,2580
854,86,1,2580
439,86,1,2580
277,86,1,2580
1017,86,1,2580
619,86,1,2580
1182,86,1,2580
387,86,1,2580
147,86,1,2580
1011,86,1,2580
854,86,1,2580
1090,86,1,2580
1000,86,1,2580
1182,86,1,2580
831,86,1,2580
1017,86,1,2580
302,86,1,2580
554,86,1,2580
554,86,1,2580
554,86,1,2580
554,86,1,2580
554,86,1,2580
554,86,1,2580
554,86,1,2580
913,86,1,2580
554,86,1,2580
554,86,1,2580
1146,110,1,2580
334,110,1,2580
334,110,1,2580
1146,110,1,2580
1146,110,1,2580
327,111,1,2580
882,111,1,2580
882,111,1,2580
882,111,1,2580
460,86,1,2580
803,98,1,2580
334,110,1,2580
255,6,1,2580
327,111,1,2580
882,111,1,2580
882,111,1,2580
460,86,1,2580
334,110,1,2580
803,98,1,2580
255,6,1,2580
460,86,1,2580
803,98,1,2580
255,6,1,2580
1140,110,1,5838
1140,110,1,5838
1140,110,1,5838
1146,110,1,2580
462,110,1,2580
1140,110,1,5838
932,110,1,2580
714,110,1,2580
916,116,1,5190
1106,116,1,5190
916,116,1,5190
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
327,111,1,2580
882,111,1,2580
673,111,1,2580
697,111,1,2580
751,111,1,2580
965,111,1,2580
167,111,1,2580
365,111,1,2580
504,111,1,2580
900,111,1,2580
862,111,1,2580
1221,111,1,2580
550,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
167,111,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
967,111,1,2580
900,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
888,110,1,2580
718,110,1,2580
888,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
167,111,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
721,110,1,2580
900,111,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
334,110,1,2580
1146,110,1,2580
462,110,1,2580
932,110,1,2580
714,110,1,2580
460,86,1,2580
803,98,1,2580
255,6,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
718,110,1,2580
167,111,1,2580
1085,110,1,2580
882,111,1,2580
327,111,1,2580
697,111,1,2580
504,111,1,2580
900,111,1,2580
167,111,1,2580
751,111,1,2580
673,111,1,2580
965,111,1,2580
365,111,1,2580
862,111,1,2580
1221,111,1,2580
550,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
167,111,1,2580
900,111,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
967,111,1,2580
888,110,1,2580
718,110,1,2580
718,110,1,2580
167,111,1,2580
1221,111,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
1221,111,1,2580
888,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
714,110,1,2580
932,110,1,2580
1146,110,1,2580
462,110,1,2580
718,110,1,2580
1146,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
1085,110,1,2580
1221,111,1,2580
167,111,1,2580
718,110,1,2580
1146,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
900,111,1,2580
900,111,1,2580
167,111,1,2580
718,110,1,2580
167,111,1,2580
1146,110,1,2580
718,110,1,2580
718,110,1,2580
265,111,1,4088
327,111,1,4088
327,111,1,4088
374,111,1,4088
882,111,1,4088
122,111,1,4088
882,111,1,4088
900,111,1,4088
1221,111,1,4088
655,111,1,4088
900,111,1,4088
122,111,1,4088
1221,111,1,4088
882,111,1,4088
374,111,1,4088
655,111,1,4088
882,111,1,4088
1146,110,1,2580
334,110,1,2580
1146,110,1,2580
932,110,1,2580
714,110,1,2580
462,110,1,2580
1146,110,1,2580
1146,110,1,2580
1146,110,1,2580
900,111,1,2580
167,111,1,2580
1085,110,1,2580
900,111,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
167,111,1,2580
1221,111,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
718,110,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
167,111,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
167,111,1,2580
718,110,1,2580
721,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
327,111,1,4088
265,111,1,4088
122,111,1,4088
374,111,1,4088
655,111,1,4088
882,111,1,4088
1221,111,1,4088
900,111,1,4088
327,111,1,4088
1159,111,1,4088
655,111,1,4088
327,111,1,4088
1159,111,1,4088
655,111,1,4088
655,111,1,4088
655,111,1,4088
625,111,1,4088
775,111,1,4088
655,111,1,4088
112,111,1,4088
882,111,1,4088
1221,111,1,4088
900,111,1,4088
882,111,1,4088
655,111,1,4088
1221,111,1,4088
882,111,1,4088
374,111,1,4088
122,111,1,4088
122,111,1,4088
900,111,1,4088
655,111,1,4088
374,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
211,111,1,4088
1020,111,1,4088
645,111,1,4088
339,111,1,4088
882,111,1,4088
460,86,1,2580
803,98,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
255,6,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
900,111,1,2580
167,111,1,2580
718,110,1,2580
900,111,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
1085,110,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
882,111,1,2580
327,111,1,2580
1221,111,1,2580
900,111,1,2580
167,111,1,2580
550,111,1,2580
900,111,1,2580
550,111,1,2580
1221,111,1,2580
167,111,1,2580
932,110,1,2580
714,110,1,2580
1146,110,1,2580
167,111,1,2580
462,110,1,2580
900,111,1,2580
718,110,1,2580
167,111,1,2580
1221,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1146,110,1,2580
900,111,1,2580
1146,110,1,2580
1146,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
1146,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
460,86,1,2580
803,98,1,2580
255,6,1,2580
1182,86,1,2580
1017,86,1,2580
619,86,1,2580
439,86,1,2580
277,86,1,2580
1138,86,1,2580
573,86,1,2580
1138,86,1,2580
573,86,1,2580
1138,86,1,2580
460,86,1,2580
460,86,1,2580
573,86,1,2580
573,86,1,2580
1138,86,1,2580
1146,110,1,2580
334,110,1,2580
462,110,1,2580
932,110,1,2580
714,110,1,2580
1174,110,1,2580
714,110,1,2580
462,110,1,2580
932,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
882,111,1,2580
327,111,1,2580
900,111,1,2580
167,111,1,2580
1221,111,1,2580
550,111,1,2580
655,111,1,4088
882,111,1,4088
882,111,1,4088
1221,111,1,4088
327,111,1,4088
671,111,1,4088
374,111,1,4088
882,111,1,4088
900,111,1,4088
1221,111,1,4088
882,111,1,4088
122,111,1,4088
655,111,1,4088
900,111,1,2580
1221,111,1,2580
550,111,1,2580
167,111,1,2580
718,110,1,2580
462,110,1,2580
932,110,1,2580
714,110,1,2580
486,110,1,2580
1085,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
327,111,1,2580
882,111,1,2580
900,111,1,2580
550,111,1,2580
1221,111,1,2580
167,111,1,2580
334,110,1,2580
1146,110,1,2580
714,110,1,2580
334,110,1,2580
1085,110,1,2580
718,110,1,2580
1085,110,1,2580
334,110,1,2580
718,110,1,2580
932,110,1,2580
1085,110,1,2580
1085,110,1,2580
486,110,1,2580
1146,110,1,2580
882,111,1,2580
327,111,1,2580
619,86,1,2580
439,86,1,2580
1182,86,1,2580
1017,86,1,2580
277,86,1,2580
1182,86,1,2580
277,86,1,2580
1017,86,1,2580
439,86,1,2580
619,86,1,2580
147,86,1,2580
554,86,1,2580
913,86,1,2580
1000,86,1,2580
334,110,1,2580
803,98,1,2580
460,86,1,2580
255,6,1,2580
460,86,1,2580
255,6,1,2580
803,98,1,2580
1140,110,1,5838
550,111,1,2580
965,111,1,2580
167,111,1,2580
888,110,1,2580
751,111,1,2580
967,111,1,2580
1221,111,1,2580
504,111,1,2580
862,111,1,2580
718,110,1,2580
697,111,1,2580
900,111,1,2580
673,111,1,2580
888,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
167,111,1,2580
167,111,1,2580
167,111,1,2580
1221,111,1,2580
718,110,1,2580
900,111,1,2580
1221,111,1,2580
718,110,1,2580
718,110,1,2580
714,110,1,2580
718,110,1,2580
1085,110,1,2580
327,111,1,2580
900,111,1,2580
327,111,1,2580
718,110,1,2580
900,111,1,2580
718,110,1,2580
718,110,1,2580
462,110,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
932,110,1,2580
718,110,1,2580
718,110,1,2580
900,111,1,2580
882,111,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
718,110,1,2580
882,111,1,2580
1146,110,1,2580
932,110,1,2580
1146,110,1,2580
1146,110,1,2580
1146,110,1,2580
462,110,1,2580
714,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
900,111,1,2580
900,111,1,2580
1085,110,1,2580
718,110,1,2580
167,111,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
265,111,1,4088
122,111,1,4088
327,111,1,4088
900,111,1,4088
327,111,1,4088
655,111,1,4088
1221,111,1,4088
882,111,1,4088
374,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
211,111,1,4088
645,111,1,4088
1020,111,1,4088
339,111,1,4088
882,111,1,4088
460,86,1,2580
803,98,1,2580
255,6,1,2580
718,110,1,2580
167,111,1,2580
718,110,1,2580
167,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1221,111,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
1085,110,1,2580
718,110,1,2580
900,111,1,2580
900,111,1,2580
327,111,1,4088
265,111,1,4088
327,111,1,4088
655,111,1,4088
1221,111,1,4088
122,111,1,4088
882,111,1,4088
374,111,1,4088
900,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
1201,110,1,2580
275,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
1020,111,1,4088
211,111,1,4088
882,111,1,4088
645,111,1,4088
339,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
655,111,1,4088
964,111,1,4088
174,111,1,4088
1221,111,1,4088
882,111,1,4088
327,111,1,4088
546,111,1,4088
655,111,1,4088
900,111,1,4088
1221,111,1,4088
122,111,1,4088
374,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
882,111,1,4088
275,111,1,4088
1020,111,1,4088
882,111,1,4088
1201,110,1,2580
1146,110,1,2580
334,110,1,2580
1146,110,1,2580
714,110,1,2580
932,110,1,2580
1146,110,1,2580
1146,110,1,2580
1146,110,1,2580
1146,110,1,2580
714,110,1,2580
1146,110,1,2580
1146,110,1,2580
462,110,1,2580
882,111,1,4088
882,111,1,4088
1201,110,1,2580
1201,110,1,2580
122,111,1,4088
327,111,1,4088
557,111,1,4088
900,111,1,4088
374,111,1,4088
882,111,1,4088
882,111,1,4088
1201,110,1,2580
774,110,1,2580
882,111,1,4088
882,111,1,4088
558,111,1,4088
1020,111,1,4088
211,111,1,4088
645,111,1,4088
339,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
339,111,1,4088
645,111,1,4088
1020,111,1,4088
211,111,1,4088
882,111,1,4088
275,111,1,4088
701,111,1,4088
701,111,1,4088
900,111,1,4088
882,111,1,4088
882,111,1,4088
701,111,1,4088
900,111,1,4088
701,111,1,4088
1221,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
558,111,1,4088
645,111,1,4088
882,111,1,4088
1020,111,1,4088
211,111,1,4088
339,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
1201,110,1,2580
275,111,1,4088
1020,111,1,4088
882,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
374,111,1,4088
122,111,1,4088
655,111,1,4088
882,111,1,4088
900,111,1,4088
671,111,1,4088
327,111,1,4088
1221,111,1,4088
365,111,1,4088
900,111,1,4088
122,111,1,4088
374,111,1,4088
122,111,1,4088
374,111,1,4088
655,111,1,4088
900,111,1,4088
1221,111,1,4088
882,111,1,4088
697,111,1,4088
275,111,1,4088
965,111,1,4088
882,111,1,4088
1201,110,1,2580
774,110,1,2580
275,111,1,4088
327,111,1,4088
1201,110,1,2580
374,111,1,4088
673,111,1,4088
1221,111,1,4088
122,111,1,4088
1020,111,1,4088
504,111,1,4088
900,111,1,4088
275,111,1,4088
882,111,1,4088
1020,111,1,4088
1201,110,1,2580
275,111,1,4088
275,111,1,4088
1201,110,1,2580
275,111,1,4088
1020,111,1,4088
882,111,1,4088
655,111,1,4088
916,116,1,5190
882,111,1,4088
882,111,1,4088
882,111,1,4088
655,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
275,111,1,4088
1020,111,1,4088
275,111,1,4088
1201,110,1,2580
882,111,1,4088
882,111,1,4088
655,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
275,111,1,4088
1020,111,1,4088
882,111,1,4088
1201,110,1,2580
275,111,1,4088
1146,110,1,2580
932,110,1,2580
1146,110,1,2580
714,110,1,2580
1146,110,1,2580
1146,110,1,2580
462,110,1,2580
882,111,1,4088
882,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
275,111,1,4088
275,111,1,4088
1020,111,1,4088
1201,110,1,2580
882,111,1,4088
967,111,1,4088
211,111,1,4088
882,111,1,4088
645,111,1,4088
882,111,1,4088
339,111,1,4088
1020,111,1,4088
558,111,1,4088
882,111,1,4088
1020,111,1,4088
882,111,1,4088
339,111,1,4088
645,111,1,4088
211,111,1,4088
375,110,1,5838
932,110,1,2580
462,110,1,2580
714,110,1,2580
38,110,1,2580
916,116,1,5190
932,110,1,2580
714,110,1,2580
375,110,1,5838
38,110,1,2580
462,110,1,2580
1146,110,1,2580
334,110,1,2580
932,110,1,2580
462,110,1,2580
714,110,1,2580
334,110,1,2580
1146,110,1,2580
1085,110,1,2580
932,110,1,2580
1085,110,1,2580
1085,110,1,2580
486,110,1,2580
334,110,1,2580
334,110,1,2580
714,110,1,2580
718,110,1,2580
718,110,1,2580
1085,110,1,2580
1146,110,1,2580
460,86,1,2580
255,6,1,2580
334,110,1,2580
803,98,1,2580
460,86,1,2580
255,6,1,2580
803,98,1,2580
277,86,1,2580
1017,86,1,2580
439,86,1,2580
1182,86,1,2580
619,86,1,2580
1017,86,1,2580
439,86,1,2580
1182,86,1,2580
277,86,1,2580
619,86,1,2580
1138,86,1,2580
573,86,1,2580
1138,86,1,2580
573,86,1,2580
460,86,1,2580
1140,110,1,5838
1140,110,1,5838
1140,110,1,5838
714,110,1,2580
462,110,1,2580
932,110,1,2580
1140,110,1,5838
558,111,1,4088
882,111,1,4088
655,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
275,111,1,4088
1201,110,1,2580
1020,111,1,4088
275,111,1,4088
374,111,1,4088
327,111,1,4088
900,111,1,4088
122,111,1,4088
1221,111,1,4088
195,111,1,4088
655,111,1,4088
882,111,1,4088
882,111,1,4088
697,111,1,4088
275,111,1,4088
965,111,1,4088
882,111,1,4088
1201,110,1,2580
327,111,1,4088
774,110,1,2580
122,111,1,4088
900,111,1,4088
1221,111,1,4088
673,111,1,4088
374,111,1,4088
504,111,1,4088
275,111,1,4088
882,111,1,4088
1020,111,1,4088
655,111,1,4088
275,111,1,4088
1020,111,1,4088
275,111,1,4088
275,111,1,4088
1201,110,1,2580
1201,110,1,2580
1020,111,1,4088
275,111,1,4088
1201,110,1,2580
882,111,1,4088
460,86,1,2580
439,86,1,2580
277,86,1,2580
1017,86,1,2580
1182,86,1,2580
619,86,1,2580
573,86,1,2580
1138,86,1,2580
573,86,1,2580
1138,86,1,2580
1138,86,1,2580
573,86,1,2580
460,86,1,2580
573,86,1,2580
1138,86,1,2580
319,86,1,2580
713,86,1,2580
925,86,1,2580
882,111,1,4088
882,111,1,4088
558,111,1,4088
882,111,1,4088
645,111,1,4088
882,111,1,4088
1020,111,1,4088
339,111,1,4088
211,111,1,4088
882,111,1,4088
882,111,1,4088
211,111,1,4088
339,111,1,4088
645,111,1,4088
1020,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
211,111,1,4088
339,111,1,4088
1020,111,1,4088
645,111,1,4088
655,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
275,111,1,4088
1020,111,1,4088
275,111,1,4088
882,111,1,4088
1201,110,1,2580
916,116,1,5190
916,116,1,5190
1106,116,1,5190
882,111,1,4088
882,111,1,4088
558,111,1,4088
645,111,1,4088
211,111,1,4088
882,111,1,4088
339,111,1,4088
1020,111,1,4088
211,111,1,4088
882,111,1,4088
122,111,1,4088
374,111,1,4088
346,111,1,4088
882,111,1,4088
900,111,1,4088
327,111,1,4088
1020,111,1,4088
882,111,1,4088
645,111,1,4088
339,111,1,4088
211,111,1,4088
1020,111,1,4088
339,111,1,4088
645,111,1,4088
211,111,1,4088
882,111,1,4088
225,111,1,4088
882,111,1,4088
882,111,1,4088
327,111,1,4088
374,111,1,4088
882,111,1,4088
900,111,1,4088
122,111,1,4088
882,111,1,4088
645,111,1,4088
1020,111,1,4088
211,111,1,4088
339,111,1,4088
900,111,1,4088
327,111,1,4088
225,111,1,4088
122,111,1,4088
374,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
211,111,1,4088
645,111,1,4088
900,111,1,4088
1020,111,1,4088
327,111,1,4088
882,111,1,4088
645,111,1,4088
374,111,1,4088
339,111,1,4088
346,111,1,4088
1020,111,1,4088
339,111,1,4088
882,111,1,4088
211,111,1,4088
122,111,1,4088
211,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
882,111,1,4088
1020,111,1,4088
275,111,1,4088
1201,110,1,2580
275,111,1,4088
882,111,1,4088
882,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
339,111,1,4088
1020,111,1,4088
211,111,1,4088
645,111,1,4088
144,111,1,4088
144,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
374,111,1,4088
1020,111,1,4088
339,111,1,4088
645,111,1,4088
211,111,1,4088
882,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
339,111,1,4088
882,111,1,4088
211,111,1,4088
645,111,1,4088
1020,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
275,111,1,4088
275,111,1,4088
1201,110,1,2580
1020,111,1,4088
882,111,1,4088
882,111,1,4088
1201,110,1,2580
557,111,1,4088
882,111,1,4088
1201,110,1,2580
122,111,1,4088
374,111,1,4088
900,111,1,4088
882,111,1,4088
327,111,1,4088
774,110,1,2580
882,111,1,4088
882,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
1201,110,1,2580
882,111,1,4088
632,111,1,4088
900,111,1,4088
327,111,1,4088
122,111,1,4088
882,111,1,4088
374,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
558,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
275,111,1,4088
882,111,1,4088
882,111,1,4088
655,111,1,4088
882,111,1,4088
1221,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
882,111,1,4088
327,111,1,4088
671,111,1,4088
365,111,1,4088
374,111,1,4088
900,111,1,4088
374,111,1,4088
655,111,1,4088
1221,111,1,4088
1221,111,1,4088
122,111,1,4088
122,111,1,4088
900,111,1,4088
882,111,1,4088
697,111,1,4088
965,111,1,4088
275,111,1,4088
882,111,1,4088
1201,110,1,2580
774,110,1,2580
327,111,1,4088
504,111,1,4088
374,111,1,4088
1221,111,1,4088
673,111,1,4088
275,111,1,4088
1020,111,1,4088
1201,110,1,2580
900,111,1,4088
122,111,1,4088
1020,111,1,4088
275,111,1,4088
1201,110,1,2580
882,111,1,4088
275,111,1,4088
275,111,1,4088
882,111,1,4088
1201,110,1,2580
1020,111,1,4088
275,111,1,4088
655,111,1,4088
916,116,1,5190
882,111,1,4088
882,111,1,4088
